time	voltage
1.900534651940688e+00	6.094098e-03
1.902487776940688e+00	4.297733e-03
1.904440901940688e+00	2.991199e-03
1.906394026940688e+00	2.059340e-03
1.908347151940688e+00	1.405239e-03
1.910300276940688e+00	9.519458e-04
1.912253401940688e+00	6.409287e-04
1.914206526940688e+00	4.293323e-04
1.916159651940688e+00	2.863407e-04
1.918112776940688e+00	1.902580e-04
1.920065901940688e+00	1.259446e-04
1.922019026940688e+00	8.311868e-05
1.923972151940688e+00	5.465746e-05
1.925925276940688e+00	3.588200e-05
1.927878401940688e+00	2.345443e-05
1.929831526940688e+00	1.528859e-05
1.931784651940688e+00	9.953976e-06
1.933737776940688e+00	6.467104e-06
1.935690901940688e+00	4.172325e-06
1.937644026940688e+00	2.741814e-06
1.939597151940688e+00	1.758337e-06
1.941550276940688e+00	1.102686e-06
1.945456526940688e+00	4.470348e-07
1.946851616226403e+00	3.436390e-07
1.948246705512117e+00	2.548403e-07
1.949641794797831e+00	1.806386e-07
1.951036884083546e+00	1.210339e-07
1.952431973369260e+00	7.602633e-08
1.953827062654974e+00	4.561580e-08
1.955222151940688e+00	2.980232e-08
1.957175276940688e+00	2.980232e-08
1.962755634083546e+00	1.824632e-08
1.968335991226403e+00	9.123160e-09
1.973916348369260e+00	2.432843e-09
1.979496705512117e+00	-1.824632e-09
1.985077062654974e+00	-3.649264e-09
1.990657419797831e+00	-3.041053e-09
1.996237776940688e+00	0.000000e+00
1.998190901940688e+00	0.000000e+00
2.000000000000000e+00	-3.652830e-21
